@RELATION INCRARR_27_10_complete
@ATTRIBUTE a_1 NUMERIC
@ATTRIBUTE a_2 NUMERIC
@ATTRIBUTE a_3 NUMERIC
@ATTRIBUTE a_4 NUMERIC
@ATTRIBUTE a_5 NUMERIC
@ATTRIBUTE a_6 NUMERIC
@ATTRIBUTE a_7 NUMERIC
@ATTRIBUTE a_8 NUMERIC
@ATTRIBUTE a_9 NUMERIC
@ATTRIBUTE a_10 NUMERIC
@ATTRIBUTE a_11 NUMERIC
@ATTRIBUTE a_12 NUMERIC
@ATTRIBUTE a_13 NUMERIC
@ATTRIBUTE a_14 NUMERIC
@ATTRIBUTE a_15 NUMERIC
@ATTRIBUTE a_16 NUMERIC
@ATTRIBUTE a_17 NUMERIC
@ATTRIBUTE a_18 NUMERIC
@ATTRIBUTE a_19 NUMERIC
@ATTRIBUTE a_20 NUMERIC
@ATTRIBUTE a_21 NUMERIC
@ATTRIBUTE a_22 NUMERIC
@ATTRIBUTE a_23 NUMERIC
@ATTRIBUTE a_24 NUMERIC
@ATTRIBUTE a_25 NUMERIC
@ATTRIBUTE a_26 NUMERIC
@ATTRIBUTE a_27 NUMERIC
@ATTRIBUTE a_28 NUMERIC
@ATTRIBUTE a_29 NUMERIC
@ATTRIBUTE a_30 NUMERIC
@ATTRIBUTE a_31 NUMERIC
@ATTRIBUTE a_32 NUMERIC
@ATTRIBUTE a_33 NUMERIC
@ATTRIBUTE a_34 NUMERIC
@ATTRIBUTE a_35 NUMERIC
@ATTRIBUTE a_36 NUMERIC
@ATTRIBUTE a_37 NUMERIC
@ATTRIBUTE a_38 NUMERIC
@ATTRIBUTE a_39 NUMERIC
@ATTRIBUTE a_40 NUMERIC
@ATTRIBUTE a_41 NUMERIC
@ATTRIBUTE a_42 NUMERIC
@ATTRIBUTE a_43 NUMERIC
@ATTRIBUTE a_44 NUMERIC
@ATTRIBUTE a_45 NUMERIC
@ATTRIBUTE a_46 NUMERIC
@ATTRIBUTE a_47 NUMERIC
@ATTRIBUTE a_48 NUMERIC
@ATTRIBUTE a_49 NUMERIC
@ATTRIBUTE a_50 NUMERIC
@ATTRIBUTE a_51 NUMERIC
@ATTRIBUTE a_52 NUMERIC
@ATTRIBUTE a_53 NUMERIC
@ATTRIBUTE a_54 NUMERIC
@ATTRIBUTE a_55 NUMERIC
@ATTRIBUTE a_56 NUMERIC
@ATTRIBUTE a_57 NUMERIC
@ATTRIBUTE a_58 NUMERIC
@ATTRIBUTE a_59 NUMERIC
@ATTRIBUTE a_60 NUMERIC
@ATTRIBUTE a_61 NUMERIC
@ATTRIBUTE a_62 NUMERIC
@ATTRIBUTE a_63 NUMERIC
@ATTRIBUTE a_64 NUMERIC
@ATTRIBUTE a_65 NUMERIC
@ATTRIBUTE a_66 NUMERIC
@ATTRIBUTE a_67 NUMERIC
@ATTRIBUTE a_68 NUMERIC
@ATTRIBUTE a_69 NUMERIC
@ATTRIBUTE a_70 NUMERIC
@ATTRIBUTE a_71 NUMERIC
@ATTRIBUTE a_72 NUMERIC
@ATTRIBUTE a_73 NUMERIC
@ATTRIBUTE a_74 NUMERIC
@ATTRIBUTE a_75 NUMERIC
@ATTRIBUTE a_76 NUMERIC
@ATTRIBUTE a_77 NUMERIC
@ATTRIBUTE a_78 NUMERIC
@ATTRIBUTE a_79 NUMERIC
@ATTRIBUTE a_80 NUMERIC
@ATTRIBUTE a_81 NUMERIC
@ATTRIBUTE class  {bathtub,bed,chair,desk,dresser,monitor,night_stand,sofa,table,toilet}
@DATA
0.00863509,0.014419,0.0261732,0.0139365,0.00864918,0.0125491,0.0223601,0.0131754,0.00863509,0.0163721,0.047222,0.0170245,0.00864918,0.0127575,0.0239616,0.013625,0.00863509,0.0143931,0.0262213,0.0139444,0.00864918,0.0125233,0.0223415,0.0131865,0.0349072,0.00864918,0.00863509,1.72213,1.50993,1.17055,1.53439,1.72326,1.55391,1.18882,1.51893,1.72213,1.37153,0.753339,1.34277,1.72326,1.53563,1.08898,1.51183,1.72213,1.51164,1.16984,1.53459,1.72326,1.55574,1.18965,1.51868,0.884371,1.72326,1.72213,0.24372,0.188191,0.138173,0.185558,0.248013,0.181182,0.135758,0.176175,0.24372,0.172845,0.115427,0.167964,0.248013,0.179515,0.127027,0.172909,0.24372,0.188813,0.138205,0.185258,0.248013,0.181351,0.135835,0.176098,0.413169,0.248013,0.24372,bathtub
0.00788942,0.00986627,0.0206156,0.010044,0.00786757,0.00967062,0.0194362,0.00985715,0.00788942,0.0133389,0.0387799,0.0135196,0.00786757,0.0126394,0.0303437,0.0127842,0.00788942,0.00968636,0.0195035,0.00964195,0.00786757,0.00995002,0.0197561,0.00978273,0.0292818,0.00786757,0.00788942,1.75437,1.67549,1.28883,1.66907,1.755,1.67808,1.31693,1.66924,1.75437,1.52606,0.876663,1.52153,1.755,1.54443,0.997556,1.54051,1.75437,1.68471,1.32183,1.68552,1.755,1.66417,1.30937,1.67493,1.06846,1.755,1.75437,0.272392,0.188976,0.130939,0.18783,0.271414,0.191043,0.130722,0.187291,0.272392,0.157135,0.103151,0.154059,0.271414,0.158478,0.107481,0.158229,0.272392,0.191712,0.133375,0.192677,0.271414,0.187813,0.131346,0.188583,0.339305,0.271414,0.272392,bathtub
0.00779198,0.0127,0.0217462,0.0138964,0.00763486,0.0126782,0.0213008,0.0121282,0.00779198,0.0167439,0.0670282,0.017746,0.00763486,0.0151649,0.0282678,0.0142977,0.00779198,0.0126055,0.0216268,0.0138821,0.00763486,0.0126704,0.021215,0.0121327,0.0371667,0.00763486,0.00779198,1.75418,1.57607,1.24106,1.52341,1.76075,1.52883,1.218,1.54717,1.75418,1.3926,0.411428,1.32351,1.76075,1.47235,1.02578,1.49836,1.75418,1.5794,1.24308,1.52431,1.76075,1.52901,1.22191,1.54704,0.833846,1.76075,1.75418,0.261798,0.190236,0.141221,0.188415,0.266124,0.183089,0.1365,0.187175,0.261798,0.161851,0.112397,0.165281,0.266124,0.167119,0.121681,0.170272,0.261798,0.190554,0.141226,0.188611,0.266124,0.183222,0.137005,0.186678,0.406729,0.266124,0.261798,bathtub
0.00827299,0.0126514,0.0201742,0.0126611,0.00828002,0.0128394,0.0194575,0.0128086,0.00827299,0.0151242,0.0378019,0.0151796,0.00828002,0.0145436,0.0271256,0.0144462,0.00827299,0.0125357,0.0186791,0.012584,0.00828002,0.0124062,0.0186159,0.0123386,0.0377538,0.00828002,0.00827299,1.73697,1.57316,1.26742,1.5723,1.73676,1.53423,1.28292,1.53513,1.73697,1.46311,0.931612,1.46155,1.73676,1.48142,1.11063,1.48512,1.73697,1.56727,1.34234,1.56644,1.73676,1.56306,1.3523,1.56493,0.818078,1.73676,1.73697,0.243724,0.184037,0.140897,0.183803,0.243515,0.175722,0.145527,0.175907,0.243724,0.159119,0.114782,0.158841,0.243515,0.163965,0.121833,0.163745,0.243724,0.179255,0.156895,0.178709,0.243515,0.18435,0.147481,0.184414,0.395054,0.243515,0.243724,bathtub
0.00862003,0.00913047,0.0181382,0.00899948,0.00782556,0.00830935,0.0154221,0.00916446,0.00862003,0.013456,0.0380574,0.0140421,0.00782556,0.0120664,0.0270514,0.0133497,0.00862003,0.00909496,0.0181314,0.00890703,0.00782556,0.00828016,0.0157428,0.00959803,0.02787,0.00782556,0.00862003,1.73162,1.71511,1.40672,1.73248,1.7928,1.76201,1.46594,1.71062,1.73162,1.51043,0.851158,1.4932,1.7928,1.55847,1.04773,1.51287,1.73162,1.71527,1.40087,1.736,1.7928,1.76367,1.45739,1.68186,1.1011,1.7928,1.73162,0.247752,0.193679,0.132798,0.188274,0.251589,0.19543,0.135673,0.183916,0.247752,0.136464,0.0939387,0.135089,0.251589,0.152036,0.10101,0.135408,0.247752,0.189965,0.132005,0.190982,0.251589,0.198303,0.135055,0.175641,0.290304,0.251589,0.247752,bathtub
0.00764949,0.0111257,0.0258634,0.011659,0.00769732,0.0112412,0.0213571,0.0114427,0.00764949,0.0124465,0.0443932,0.0155257,0.00769732,0.0122085,0.0250682,0.0128274,0.00764949,0.0106827,0.0219385,0.0112879,0.00769732,0.0109349,0.0205494,0.0112066,0.0308412,0.00769732,0.00764949,1.75958,1.63474,1.16686,1.61814,1.75766,1.5919,1.23533,1.57696,1.75958,1.54681,0.803824,1.44557,1.75766,1.5542,1.07351,1.53811,1.75958,1.64972,1.23198,1.63262,1.75766,1.62693,1.27696,1.6055,1.02155,1.75766,1.75958,0.268076,0.188337,0.131068,0.185901,0.266684,0.180722,0.127362,0.178229,0.268076,0.170013,0.112097,0.164912,0.266684,0.17224,0.118724,0.16655,0.268076,0.191331,0.135541,0.188295,0.266684,0.185127,0.131772,0.181848,0.377749,0.266684,0.268076,bathtub
0.00732656,0.00947733,0.0176455,0.0101359,0.00790962,0.0098556,0.0160719,0.00950298,0.00732656,0.014524,0.044543,0.0157969,0.00790962,0.0138069,0.0314488,0.0143459,0.00732656,0.00903814,0.0168829,0.0100021,0.00790962,0.00970342,0.0157071,0.00938772,0.0273383,0.00790962,0.00732656,1.79886,1.70799,1.39095,1.66995,1.75144,1.68807,1.4399,1.7105,1.79886,1.49126,0.784095,1.44848,1.75144,1.5102,0.97572,1.49537,1.79886,1.73539,1.42743,1.68864,1.75144,1.68376,1.44737,1.70779,1.12695,1.75144,1.79886,0.252001,0.195472,0.136717,0.189489,0.248974,0.188965,0.135789,0.191258,0.252001,0.144994,0.0989718,0.137681,0.248974,0.146806,0.102874,0.14527,0.252001,0.197742,0.137631,0.190579,0.248974,0.193416,0.140801,0.193454,0.332972,0.248974,0.252001,bathtub
0.00761837,0.0138102,0.030559,0.0138065,0.00760021,0.0134503,0.0254326,0.0134052,0.00761837,0.0169291,0.0521007,0.0170026,0.00760021,0.0163951,0.0353254,0.0164517,0.00761837,0.0139384,0.0283382,0.0138072,0.00760021,0.0133733,0.0252403,0.0133312,0.0295621,0.00760021,0.00761837,1.76077,1.52165,1.07766,1.52043,1.76124,1.50948,1.1162,1.51011,1.76077,1.41479,0.661775,1.41278,1.76124,1.44515,0.921711,1.44354,1.76077,1.5168,1.12254,1.52066,1.76124,1.5099,1.12289,1.51077,0.998587,1.76124,1.76077,0.271415,0.182889,0.136021,0.182448,0.2714,0.18335,0.13191,0.182761,0.271415,0.167041,0.117946,0.166254,0.2714,0.168969,0.12082,0.168956,0.271415,0.181945,0.139457,0.183292,0.2714,0.184063,0.131776,0.183867,0.47301,0.2714,0.271415,bathtub
0.00798314,0.0102882,0.0178482,0.00991382,0.00773306,0.00955962,0.0152017,0.0100133,0.00798314,0.0139148,0.0389421,0.0143549,0.00773306,0.0135583,0.0261513,0.0141761,0.00798314,0.0102847,0.0161388,0.00982418,0.00773306,0.00978155,0.0167987,0.0104045,0.0269732,0.00773306,0.00798314,1.75798,1.65965,1.39099,1.67002,1.77698,1.71187,1.46139,1.68925,1.75798,1.50398,0.871789,1.49339,1.77698,1.51849,1.05693,1.49842,1.75798,1.68503,1.44392,1.71094,1.77698,1.66564,1.4109,1.63816,1.12514,1.77698,1.75798,0.231032,0.18831,0.142322,0.189268,0.234072,0.191716,0.143105,0.188121,0.231032,0.147451,0.102066,0.145517,0.234072,0.152471,0.110055,0.147059,0.231032,0.187641,0.144045,0.190504,0.234072,0.190453,0.139078,0.182069,0.353332,0.234072,0.231032,bathtub
0.0101971,0.0166318,0.0554152,0.0166026,0.00944407,0.0117612,0.0218378,0.01182,0.0101971,0.0120309,0.0203682,0.011716,0.00944407,0.0132752,0.0258826,0.0123285,0.0101971,0.0112654,0.0212548,0.011105,0.00944407,0.0147441,0.0362166,0.013284,0.0204022,0.00944407,0.0101971,1.64548,1.46525,0.650083,1.46448,1.68201,1.5973,1.21889,1.60988,1.64548,1.60097,1.25503,1.59513,1.68201,1.54416,1.16703,1.56953,1.64548,1.57806,1.34081,1.58222,1.68201,1.5279,1.00727,1.58211,1.27453,1.68201,1.64548,0.22422,0.154825,0.101398,0.158308,0.228349,0.173478,0.125667,0.173753,0.22422,0.176497,0.135382,0.176375,0.228349,0.170966,0.117389,0.176619,0.22422,0.185793,0.144485,0.187309,0.228349,0.184722,0.120875,0.198723,0.419095,0.228349,0.22422,bathtub
