@RELATION INCRARR_1_70_complete
@ATTRIBUTE a_1 NUMERIC
@ATTRIBUTE a_2 NUMERIC
@ATTRIBUTE a_3 NUMERIC
@ATTRIBUTE a_4 NUMERIC
@ATTRIBUTE a_5 NUMERIC
@ATTRIBUTE a_6 NUMERIC
@ATTRIBUTE a_7 NUMERIC
@ATTRIBUTE a_8 NUMERIC
@ATTRIBUTE a_9 NUMERIC
@ATTRIBUTE a_10 NUMERIC
@ATTRIBUTE a_11 NUMERIC
@ATTRIBUTE a_12 NUMERIC
@ATTRIBUTE a_13 NUMERIC
@ATTRIBUTE a_14 NUMERIC
@ATTRIBUTE a_15 NUMERIC
@ATTRIBUTE a_16 NUMERIC
@ATTRIBUTE a_17 NUMERIC
@ATTRIBUTE a_18 NUMERIC
@ATTRIBUTE a_19 NUMERIC
@ATTRIBUTE a_20 NUMERIC
@ATTRIBUTE a_21 NUMERIC
@ATTRIBUTE a_22 NUMERIC
@ATTRIBUTE a_23 NUMERIC
@ATTRIBUTE a_24 NUMERIC
@ATTRIBUTE a_25 NUMERIC
@ATTRIBUTE a_26 NUMERIC
@ATTRIBUTE a_27 NUMERIC
@ATTRIBUTE a_28 NUMERIC
@ATTRIBUTE a_29 NUMERIC
@ATTRIBUTE a_30 NUMERIC
@ATTRIBUTE a_31 NUMERIC
@ATTRIBUTE a_32 NUMERIC
@ATTRIBUTE a_33 NUMERIC
@ATTRIBUTE a_34 NUMERIC
@ATTRIBUTE a_35 NUMERIC
@ATTRIBUTE a_36 NUMERIC
@ATTRIBUTE a_37 NUMERIC
@ATTRIBUTE a_38 NUMERIC
@ATTRIBUTE a_39 NUMERIC
@ATTRIBUTE a_40 NUMERIC
@ATTRIBUTE a_41 NUMERIC
@ATTRIBUTE a_42 NUMERIC
@ATTRIBUTE a_43 NUMERIC
@ATTRIBUTE a_44 NUMERIC
@ATTRIBUTE a_45 NUMERIC
@ATTRIBUTE a_46 NUMERIC
@ATTRIBUTE a_47 NUMERIC
@ATTRIBUTE a_48 NUMERIC
@ATTRIBUTE a_49 NUMERIC
@ATTRIBUTE a_50 NUMERIC
@ATTRIBUTE a_51 NUMERIC
@ATTRIBUTE a_52 NUMERIC
@ATTRIBUTE a_53 NUMERIC
@ATTRIBUTE a_54 NUMERIC
@ATTRIBUTE a_55 NUMERIC
@ATTRIBUTE a_56 NUMERIC
@ATTRIBUTE a_57 NUMERIC
@ATTRIBUTE a_58 NUMERIC
@ATTRIBUTE a_59 NUMERIC
@ATTRIBUTE a_60 NUMERIC
@ATTRIBUTE a_61 NUMERIC
@ATTRIBUTE a_62 NUMERIC
@ATTRIBUTE a_63 NUMERIC
@ATTRIBUTE a_64 NUMERIC
@ATTRIBUTE a_65 NUMERIC
@ATTRIBUTE a_66 NUMERIC
@ATTRIBUTE a_67 NUMERIC
@ATTRIBUTE a_68 NUMERIC
@ATTRIBUTE a_69 NUMERIC
@ATTRIBUTE a_70 NUMERIC
@ATTRIBUTE a_71 NUMERIC
@ATTRIBUTE a_72 NUMERIC
@ATTRIBUTE a_73 NUMERIC
@ATTRIBUTE a_74 NUMERIC
@ATTRIBUTE a_75 NUMERIC
@ATTRIBUTE a_76 NUMERIC
@ATTRIBUTE a_77 NUMERIC
@ATTRIBUTE a_78 NUMERIC
@ATTRIBUTE a_79 NUMERIC
@ATTRIBUTE a_80 NUMERIC
@ATTRIBUTE a_81 NUMERIC
@ATTRIBUTE class  {bathtub,bed,chair,desk,dresser,monitor,night_stand,sofa,table,toilet}
@DATA
0.000312848,0.000268193,0.0003771,0.000509591,0.000587611,0.000891007,0.000327069,0.000273302,0.00034626,0.000284808,0.000201819,0.000366272,0.000594097,0.000811055,0.0011497,0.000303969,0.000211588,0.000330645,0.000312594,0.000268591,0.000377884,0.000509599,0.000588306,0.000894261,0.00032712,0.000273289,0.000346455,3.38325,3.43474,3.28041,3.04285,2.96294,2.80581,3.35022,3.42115,3.32964,3.42653,3.59229,3.30147,2.90994,2.7056,2.50121,3.38863,3.56599,3.35145,3.38268,3.43424,3.27969,3.04321,2.96257,2.8032,3.35072,3.42111,3.3297,0.000875298,0.00148883,0.000885349,0.00118381,0.00234426,0.0011774,0.000865217,0.001486,0.000895191,0.0014164,0.00667616,0.00143365,0.00219618,0.0096509,0.00193811,0.00137529,0.006491,0.00146721,0.000875153,0.00148769,0.000885061,0.00118351,0.00234407,0.00117753,0.000865342,0.00148776,0.000895302,bathtub
0.000245168,0.00019331,0.000252733,0.000488536,0.000444872,0.000541446,0.000242028,0.000183687,0.000247187,0.000264281,0.000207342,0.00030356,0.000759409,0.000693652,0.000966903,0.000265296,0.000192573,0.000282162,0.000241648,0.000182167,0.000244517,0.000479539,0.000419161,0.000507716,0.000246392,0.000183988,0.000243685,3.51541,3.63584,3.50719,3.10534,3.18947,3.06481,3.52359,3.65319,3.51839,3.4613,3.62704,3.43449,2.74461,2.84813,2.65179,3.462,3.63853,3.45815,3.52283,3.64916,3.52095,3.11497,3.20407,3.09922,3.51508,3.64676,3.52257,0.000884204,0.00174012,0.000885864,0.00112145,0.00245641,0.00111277,0.000887487,0.00175268,0.000889683,0.00137305,0.0105653,0.00137475,0.00177946,0.008085,0.0017337,0.00137274,0.0101913,0.00138873,0.000888186,0.00172944,0.000891863,0.00112071,0.00239632,0.00112512,0.000881367,0.00170784,0.000892087,bathtub
0.000365224,0.000267827,0.00038019,0.000549348,0.00056554,0.00132705,0.000330573,0.000249518,0.000349654,0.000339178,0.000197891,0.000367531,0.000682411,0.000851642,0.00169021,0.000311514,0.000182903,0.000329907,0.00036472,0.000268426,0.000380448,0.000549063,0.000564818,0.00132895,0.000331094,0.000248953,0.000348988,3.25388,3.42407,3.25393,2.96081,2.99996,2.58656,3.31805,3.4668,3.29634,3.31244,3.59173,3.28161,2.81966,2.66332,2.15377,3.3753,3.62037,3.32128,3.25434,3.42291,3.25318,2.96066,2.99981,2.58656,3.3177,3.46735,3.29713,0.000860526,0.00151652,0.000883936,0.00117086,0.00254341,0.00116545,0.000871395,0.00154056,0.000880707,0.00134514,0.0094352,0.00140595,0.00207881,0.00906065,0.00185219,0.00137526,0.00777235,0.00138212,0.000860075,0.0015141,0.000883183,0.00117101,0.00254329,0.00116596,0.000872006,0.00154174,0.000880872,bathtub
0.000295279,0.000264564,0.000321915,0.000473616,0.000604551,0.000646616,0.000294922,0.000264324,0.000322322,0.000286001,0.000190584,0.000299508,0.000647431,0.000915391,0.000920297,0.000286327,0.000189899,0.000300264,0.000311636,0.000261688,0.000303514,0.000493763,0.000612939,0.000580328,0.000311797,0.000262411,0.000303856,3.40114,3.43901,3.3562,3.15423,3.07707,2.9603,3.40104,3.43814,3.35641,3.4284,3.61825,3.40145,2.93214,2.65698,2.68232,3.42756,3.6187,3.40112,3.36646,3.436,3.37633,3.08624,3.04198,3.06383,3.36615,3.43459,3.37522,0.000882941,0.00153721,0.000877136,0.00120443,0.00267977,0.00118188,0.000882656,0.00153713,0.000877444,0.00139115,0.00894614,0.00137636,0.0020646,0.00915259,0.00196443,0.00139081,0.00886421,0.00137682,0.000868357,0.00147984,0.000886232,0.00119254,0.0027917,0.00134154,0.00086826,0.00147961,0.000885182,bathtub
0.000191885,0.000150217,0.000214175,0.000375717,0.000346669,0.000430354,0.000223633,0.000160882,0.000210768,0.000240041,0.000209544,0.00028235,0.000631758,0.000823121,0.000987955,0.000267689,0.000233138,0.00026288,0.000193902,0.000152827,0.000218882,0.000367931,0.000342009,0.000434536,0.0002132,0.000158532,0.00020914,3.62688,3.74147,3.5985,3.26103,3.34597,3.21811,3.56317,3.72056,3.60159,3.50644,3.64322,3.46436,2.90402,2.78223,2.60248,3.46063,3.61032,3.48972,3.6228,3.73667,3.58986,3.27153,3.34701,3.21011,3.58846,3.72188,3.60049,0.000917708,0.0020309,0.000899926,0.00112863,0.00277682,0.00112886,0.000871392,0.00199844,0.000929127,0.00136886,0.00988188,0.00130952,0.00170408,0.00598475,0.0015784,0.00129148,0.0109096,0.00138621,0.000909619,0.00199336,0.000903812,0.00113422,0.00276111,0.00112566,0.000890226,0.00198525,0.000916842,bathtub
0.000268419,0.000221778,0.000317627,0.000488447,0.000530322,0.000804201,0.000288688,0.000221333,0.0002928,0.000260318,0.000174508,0.000393268,0.000601275,0.000686147,0.00132024,0.000290725,0.000196321,0.000314998,0.000282931,0.000219657,0.000304291,0.000518324,0.000501399,0.000696762,0.000299587,0.000220026,0.000278081,3.47078,3.56999,3.3904,3.07979,3.07496,2.81932,3.42652,3.56612,3.42399,3.47317,3.65617,3.29916,2.90417,2.81716,2.43748,3.42039,3.61661,3.36252,3.44347,3.57019,3.40983,3.03937,3.09091,2.90431,3.406,3.56766,3.44584,0.000882704,0.00160075,0.000880114,0.00114807,0.00229097,0.00112179,0.00086797,0.00159263,0.000893471,0.0014214,0.00887249,0.00139217,0.00203596,0.0086807,0.00181962,0.00137318,0.00794828,0.00143797,0.000872731,0.00157933,0.000888101,0.00113623,0.00227939,0.00114253,0.000861051,0.00157881,0.000901932,bathtub
0.000232621,0.000166453,0.000244423,0.000400267,0.000319827,0.000485924,0.000235116,0.000161617,0.000231297,0.000298882,0.000199648,0.000324689,0.000781998,0.000627672,0.00112896,0.000301436,0.000172685,0.000289513,0.000241689,0.000170453,0.000242763,0.000412027,0.000292862,0.000426813,0.000241038,0.00016133,0.000225985,3.54264,3.71811,3.52554,3.21319,3.37962,3.08753,3.54485,3.73302,3.55432,3.38722,3.63597,3.36275,2.738,2.92681,2.50412,3.39936,3.67412,3.42131,3.53305,3.71162,3.54054,3.20208,3.41097,3.20368,3.53702,3.73193,3.57045,0.000892236,0.00208947,0.000886678,0.00114755,0.00291174,0.0011189,0.000886714,0.00207697,0.000898955,0.00130197,0.0108948,0.00128489,0.00173037,0.00816945,0.00165517,0.00128886,0.00878234,0.00132092,0.000884633,0.00198977,0.000894532,0.00113348,0.00290863,0.0011444,0.000883403,0.00201181,0.000907407,bathtub
0.000355081,0.000265702,0.000362024,0.000661197,0.000618371,0.000887073,0.000356549,0.000266086,0.000361287,0.000334931,0.000184725,0.000335003,0.000852602,0.000704588,0.00133041,0.000333935,0.000184092,0.000335134,0.000360916,0.000267606,0.000357273,0.000667819,0.000605832,0.000863588,0.00036092,0.000268287,0.000356916,3.29078,3.44272,3.27851,2.85546,2.93516,2.7064,3.28894,3.442,3.27904,3.34076,3.62703,3.30932,2.66627,2.82339,2.38418,3.34049,3.62795,3.30912,3.28619,3.44165,3.28251,2.85232,2.94129,2.74228,3.28594,3.44088,3.28326,0.000864606,0.00150128,0.000869885,0.00115661,0.00237113,0.00114847,0.000864471,0.00149969,0.00086937,0.00137308,0.0098584,0.0013825,0.00204832,0.016356,0.00195893,0.00137321,0.00994882,0.0013813,0.000861867,0.00149172,0.000871603,0.00115372,0.00237597,0.00116237,0.000862258,0.00149112,0.00087041,bathtub
0.000243761,0.00017732,0.000255082,0.000420501,0.000326694,0.000448278,0.000256813,0.000187457,0.000250696,0.000283835,0.000179391,0.00028928,0.000715134,0.000669662,0.000922422,0.000295806,0.000180929,0.000280984,0.000241115,0.000177015,0.00026051,0.000387196,0.000283831,0.000430316,0.000253364,0.000178194,0.000252395,3.51976,3.68368,3.51607,3.18505,3.3573,3.18092,3.49862,3.66675,3.51884,3.42803,3.666,3.42776,2.7981,2.9165,2.62057,3.41038,3.6603,3.43167,3.54268,3.69828,3.52555,3.24502,3.43871,3.21539,3.52324,3.69428,3.52804,0.000890238,0.00198033,0.000896875,0.00115523,0.00297633,0.00116855,0.00087906,0.00200299,0.000902624,0.0013163,0.00896827,0.00130827,0.00182733,0.00902125,0.00172864,0.00129817,0.00890625,0.00132,0.000889397,0.00184446,0.000891652,0.00117618,0.00313608,0.00117031,0.000884091,0.00184011,0.000891311,bathtub
0.000363032,0.000335767,0.000379895,0.000659351,0.00186543,0.000920286,0.000341712,0.00031759,0.000393899,0.000271691,0.000220704,0.000270776,0.000669296,0.000592473,0.000568009,0.000266089,0.000233736,0.000284437,0.000315075,0.000336339,0.000275349,0.000584071,0.000806023,0.000421679,0.000315818,0.000328736,0.000285123,3.37582,3.37243,3.28809,2.9517,2.22517,2.67246,3.40998,3.40566,3.27573,3.48807,3.5627,3.50508,2.91614,2.93883,3.01951,3.49407,3.54136,3.49554,3.3961,3.36271,3.46453,2.99317,2.85619,3.20727,3.4034,3.36791,3.44722,0.000961367,0.00166476,0.000898533,0.00116073,0.00188417,0.00107215,0.000984651,0.00164814,0.000873457,0.00151373,0.00504844,0.00150718,0.00197156,0.0119388,0.00227055,0.00156899,0.00477109,0.00150333,0.000856128,0.00141779,0.000903981,0.00112754,0.00226401,0.00125933,0.000859265,0.00140371,0.000900088,bathtub
