@RELATION INCRARR_27_70_complete
@ATTRIBUTE a_1 NUMERIC
@ATTRIBUTE a_2 NUMERIC
@ATTRIBUTE a_3 NUMERIC
@ATTRIBUTE a_4 NUMERIC
@ATTRIBUTE a_5 NUMERIC
@ATTRIBUTE a_6 NUMERIC
@ATTRIBUTE a_7 NUMERIC
@ATTRIBUTE a_8 NUMERIC
@ATTRIBUTE a_9 NUMERIC
@ATTRIBUTE a_10 NUMERIC
@ATTRIBUTE a_11 NUMERIC
@ATTRIBUTE a_12 NUMERIC
@ATTRIBUTE a_13 NUMERIC
@ATTRIBUTE a_14 NUMERIC
@ATTRIBUTE a_15 NUMERIC
@ATTRIBUTE a_16 NUMERIC
@ATTRIBUTE a_17 NUMERIC
@ATTRIBUTE a_18 NUMERIC
@ATTRIBUTE a_19 NUMERIC
@ATTRIBUTE a_20 NUMERIC
@ATTRIBUTE a_21 NUMERIC
@ATTRIBUTE a_22 NUMERIC
@ATTRIBUTE a_23 NUMERIC
@ATTRIBUTE a_24 NUMERIC
@ATTRIBUTE a_25 NUMERIC
@ATTRIBUTE a_26 NUMERIC
@ATTRIBUTE a_27 NUMERIC
@ATTRIBUTE a_28 NUMERIC
@ATTRIBUTE a_29 NUMERIC
@ATTRIBUTE a_30 NUMERIC
@ATTRIBUTE a_31 NUMERIC
@ATTRIBUTE a_32 NUMERIC
@ATTRIBUTE a_33 NUMERIC
@ATTRIBUTE a_34 NUMERIC
@ATTRIBUTE a_35 NUMERIC
@ATTRIBUTE a_36 NUMERIC
@ATTRIBUTE a_37 NUMERIC
@ATTRIBUTE a_38 NUMERIC
@ATTRIBUTE a_39 NUMERIC
@ATTRIBUTE a_40 NUMERIC
@ATTRIBUTE a_41 NUMERIC
@ATTRIBUTE a_42 NUMERIC
@ATTRIBUTE a_43 NUMERIC
@ATTRIBUTE a_44 NUMERIC
@ATTRIBUTE a_45 NUMERIC
@ATTRIBUTE a_46 NUMERIC
@ATTRIBUTE a_47 NUMERIC
@ATTRIBUTE a_48 NUMERIC
@ATTRIBUTE a_49 NUMERIC
@ATTRIBUTE a_50 NUMERIC
@ATTRIBUTE a_51 NUMERIC
@ATTRIBUTE a_52 NUMERIC
@ATTRIBUTE a_53 NUMERIC
@ATTRIBUTE a_54 NUMERIC
@ATTRIBUTE a_55 NUMERIC
@ATTRIBUTE a_56 NUMERIC
@ATTRIBUTE a_57 NUMERIC
@ATTRIBUTE a_58 NUMERIC
@ATTRIBUTE a_59 NUMERIC
@ATTRIBUTE a_60 NUMERIC
@ATTRIBUTE a_61 NUMERIC
@ATTRIBUTE a_62 NUMERIC
@ATTRIBUTE a_63 NUMERIC
@ATTRIBUTE a_64 NUMERIC
@ATTRIBUTE a_65 NUMERIC
@ATTRIBUTE a_66 NUMERIC
@ATTRIBUTE a_67 NUMERIC
@ATTRIBUTE a_68 NUMERIC
@ATTRIBUTE a_69 NUMERIC
@ATTRIBUTE a_70 NUMERIC
@ATTRIBUTE a_71 NUMERIC
@ATTRIBUTE a_72 NUMERIC
@ATTRIBUTE a_73 NUMERIC
@ATTRIBUTE a_74 NUMERIC
@ATTRIBUTE a_75 NUMERIC
@ATTRIBUTE a_76 NUMERIC
@ATTRIBUTE a_77 NUMERIC
@ATTRIBUTE a_78 NUMERIC
@ATTRIBUTE a_79 NUMERIC
@ATTRIBUTE a_80 NUMERIC
@ATTRIBUTE a_81 NUMERIC
@ATTRIBUTE class  {bathtub,bed,chair,desk,dresser,monitor,night_stand,sofa,table,toilet}
@DATA
0.000211588,0.000324752,0.000906402,0.000305574,0.000201819,0.00027617,0.000495539,0.000289705,0.000211588,0.000388229,0.0011497,0.000414969,0.000201819,0.000297724,0.000594097,0.000317161,0.000211588,0.000324227,0.00090711,0.000306638,0.000201819,0.000276238,0.000496785,0.000290006,0.000811055,0.000201819,0.000211588,3.56599,3.38204,2.81269,3.40661,3.59229,3.44413,3.05331,3.40431,3.56599,3.23678,2.50121,3.21676,3.59229,3.39857,2.90994,3.36192,3.56599,3.3829,2.81293,3.40508,3.59229,3.44435,3.05151,3.40389,2.7056,3.59229,3.56599,0.006491,0.00436267,0.00238305,0.00414311,0.00667616,0.00337145,0.00230369,0.00321335,0.006491,0.00297166,0.00193811,0.00292814,0.00667616,0.00311045,0.00219618,0.00295853,0.006491,0.00437473,0.00238501,0.00411984,0.00667616,0.00337339,0.00230172,0.00321123,0.0096509,0.00667616,0.006491,bathtub
0.000192573,0.000226536,0.000490238,0.000234286,0.000207342,0.000222225,0.000437318,0.000223782,0.000192573,0.000332907,0.000966903,0.000355102,0.000207342,0.000320521,0.000759409,0.000315496,0.000192573,0.00022069,0.000456011,0.000222213,0.000207342,0.000228798,0.000457131,0.000221659,0.000693652,0.000207342,0.000192573,3.63853,3.56549,3.14588,3.55418,3.62704,3.56906,3.18674,3.56493,3.63853,3.359,2.65179,3.32929,3.62704,3.35721,2.74461,3.3667,3.63853,3.57343,3.17789,3.57133,3.62704,3.55713,3.17274,3.57082,2.84813,3.62704,3.63853,0.0101913,0.00426255,0.00223376,0.0043059,0.0105653,0.00414938,0.00222671,0.00397413,0.0101913,0.0026235,0.0017337,0.00257196,0.0105653,0.00261906,0.00177946,0.00262569,0.0101913,0.00432408,0.00225965,0.00436504,0.0105653,0.00406837,0.00224692,0.00421154,0.008085,0.0105653,0.0101913,bathtub
0.000182903,0.000281012,0.00114347,0.000306061,0.000197891,0.000305966,0.000521326,0.000280726,0.000182903,0.000372464,0.00169021,0.00042198,0.000197891,0.00035766,0.000682411,0.000327057,0.000182903,0.00027987,0.00114463,0.00030638,0.000197891,0.000305731,0.00052094,0.000280295,0.000851642,0.000197891,0.000182903,3.62037,3.43085,2.7106,3.37835,3.59173,3.35014,2.99866,3.41005,3.62037,3.24011,2.15377,3.17046,3.59173,3.29021,2.81966,3.35173,3.62037,3.43218,2.71155,3.37791,3.59173,3.35049,2.99898,3.41043,2.66332,3.59173,3.62037,0.00777235,0.00401798,0.00242612,0.00388561,0.0094352,0.00311855,0.00232919,0.00331107,0.00777235,0.00271816,0.00185219,0.00275828,0.0094352,0.0027705,0.00207881,0.00288104,0.00777235,0.00402489,0.00242906,0.00387911,0.0094352,0.00312355,0.00232896,0.00330266,0.00906065,0.0094352,0.00777235,bathtub
0.000189899,0.000289384,0.000734428,0.000288676,0.000190584,0.000280291,0.000497211,0.000281168,0.000189899,0.000345239,0.000920297,0.000344033,0.000190584,0.000314316,0.000647431,0.000314041,0.000189899,0.000283396,0.000677786,0.000283988,0.000190584,0.000270347,0.000478832,0.000269889,0.000915391,0.000190584,0.000189899,3.6187,3.41237,2.95351,3.41246,3.61825,3.42263,3.10773,3.42156,3.6187,3.31535,2.68232,3.31582,3.61825,3.37778,2.93214,3.37807,3.6187,3.41855,3.02008,3.41782,3.61825,3.44401,3.16633,3.44347,2.65698,3.61825,3.6187,0.00886421,0.00381953,0.00250978,0.00380436,0.00894614,0.00325433,0.00250992,0.003255,0.00886421,0.00275411,0.00196443,0.00275375,0.00894614,0.00292998,0.0020646,0.0029311,0.00886421,0.00348748,0.00320001,0.00349017,0.00894614,0.00355427,0.00249836,0.00355334,0.00915259,0.00894614,0.00886421,bathtub
0.000233138,0.000209083,0.000393885,0.000208903,0.000209544,0.000188979,0.0003451,0.00020532,0.000233138,0.000342414,0.000987955,0.000369545,0.000209544,0.000280954,0.000631758,0.000318512,0.000233138,0.000211108,0.000395445,0.000209164,0.000209544,0.000185842,0.000352239,0.00021544,0.000823121,0.000209544,0.000233138,3.61032,3.61673,3.29191,3.62421,3.64322,3.64865,3.3326,3.61205,3.61032,3.35205,2.60248,3.33428,3.64322,3.43372,2.90402,3.37473,3.61032,3.61207,3.28623,3.62408,3.64322,3.65432,3.32294,3.58502,2.78223,3.64322,3.61032,0.0109096,0.00674368,0.00245504,0.00602508,0.00988188,0.00497877,0.00236756,0.00463886,0.0109096,0.00247329,0.0015784,0.00231426,0.00988188,0.00261178,0.00170408,0.0023686,0.0109096,0.0060141,0.00243756,0.00643894,0.00988188,0.00540151,0.00235295,0.00385361,0.00598475,0.00988188,0.0109096,bathtub
0.000196321,0.000278588,0.00070331,0.000287619,0.000174508,0.000253039,0.000481207,0.000260264,0.000196321,0.000393975,0.00132024,0.000451076,0.000174508,0.000299141,0.000601275,0.000324191,0.000196321,0.000266743,0.000616839,0.000276044,0.000174508,0.000241624,0.000468532,0.000255875,0.000686147,0.000174508,0.000196321,3.61661,3.47799,2.94108,3.47254,3.65617,3.49479,3.09168,3.47642,3.61661,3.22974,2.43748,3.19728,3.65617,3.40664,2.90417,3.37939,3.61661,3.49646,3.00273,3.4879,3.65617,3.51779,3.12284,3.49085,2.81716,3.65617,3.61661,0.00794828,0.00433528,0.00221793,0.00417501,0.00887249,0.00334651,0.0021728,0.00324706,0.00794828,0.00275349,0.00181962,0.00264791,0.00887249,0.0029855,0.00203596,0.00286808,0.00794828,0.00443687,0.00228536,0.00434768,0.00887249,0.00356216,0.00221573,0.00339386,0.0086807,0.00887249,0.00794828,bathtub
0.000172685,0.000217827,0.00040744,0.0002311,0.000199648,0.000219078,0.000354964,0.000214147,0.000172685,0.000355182,0.00112896,0.000396421,0.000199648,0.000349873,0.000781998,0.000354442,0.000172685,0.00020481,0.000368134,0.000223376,0.000199648,0.00022423,0.000347931,0.000219037,0.000627672,0.000199648,0.000172685,3.67412,3.5846,3.20818,3.5567,3.63597,3.57983,3.30666,3.59557,3.67412,3.31633,2.50412,3.24408,3.63597,3.30899,2.738,3.32203,3.67412,3.61827,3.31003,3.58141,3.63597,3.56751,3.31083,3.58129,2.92681,3.63597,3.67412,0.00878234,0.00433129,0.00225554,0.00404588,0.0108948,0.00395207,0.00234124,0.00401203,0.00878234,0.00242106,0.00165517,0.00230432,0.0108948,0.00243005,0.00173037,0.00240828,0.00878234,0.00488496,0.0024578,0.00455748,0.0108948,0.00402054,0.00241466,0.00398406,0.00816945,0.0108948,0.00878234,bathtub
0.000184092,0.000304145,0.000799749,0.000305351,0.000184725,0.000309957,0.000598899,0.00030922,0.000184092,0.000409401,0.00133041,0.000407917,0.000184725,0.000376876,0.000852602,0.000376165,0.000184092,0.000307382,0.000770864,0.000305747,0.000184725,0.000303165,0.000596474,0.000303473,0.000704588,0.000184725,0.000184092,3.62795,3.38757,2.78835,3.38599,3.62703,3.37288,2.93181,3.37374,3.62795,3.19523,2.38418,3.19435,3.62703,3.27712,2.66627,3.27594,3.62795,3.38285,2.82706,3.38463,3.62703,3.38113,2.93372,3.3802,2.82339,3.62703,3.62795,0.00994882,0.0034663,0.00226597,0.00346977,0.0098584,0.00317365,0.00224798,0.00317788,0.00994882,0.00274888,0.00195893,0.0027567,0.0098584,0.00282604,0.00204832,0.00282674,0.00994882,0.00342536,0.00233188,0.00343834,0.0098584,0.00322159,0.00225698,0.00321448,0.016356,0.0098584,0.00994882,bathtub
0.000180929,0.000226957,0.000399555,0.000223833,0.000179391,0.000217836,0.000330346,0.000229627,0.000180929,0.000338928,0.000922422,0.000352261,0.000179391,0.000323764,0.000715134,0.000337383,0.000180929,0.000226224,0.000364263,0.000223084,0.000179391,0.000223258,0.000372456,0.000238239,0.000669662,0.000179391,0.000180929,3.6603,3.55544,3.26194,3.56545,3.666,3.59536,3.3464,3.57273,3.6603,3.34488,2.62057,3.33639,3.666,3.3603,2.7981,3.33974,3.6603,3.58261,3.32555,3.59363,3.666,3.55939,3.27045,3.52724,2.9165,3.666,3.6603,0.00890625,0.00446847,0.00256543,0.00446117,0.00896827,0.00410791,0.00252164,0.0040411,0.00890625,0.00247946,0.00172864,0.0024505,0.00896827,0.00252964,0.00182733,0.00246222,0.00890625,0.00442266,0.00256331,0.00451486,0.00896827,0.00409888,0.00242238,0.00365898,0.00902125,0.00896827,0.00890625,bathtub
0.000233736,0.0003959,0.00131149,0.000384639,0.000220704,0.000274606,0.000538114,0.000286438,0.000233736,0.000298613,0.000568009,0.000289182,0.000220704,0.000284323,0.000669296,0.000273291,0.000233736,0.000276321,0.000531883,0.000265289,0.000220704,0.000321477,0.000933948,0.000300899,0.000592473,0.000220704,0.000233736,3.54136,3.28483,2.39609,3.2952,3.5627,3.45625,3.07401,3.44803,3.54136,3.45625,3.01951,3.44349,3.5627,3.46291,2.91614,3.47186,3.54136,3.44026,3.08303,3.45568,3.5627,3.42444,2.73933,3.45961,2.93883,3.5627,3.54136,0.00477109,0.00520936,0.00180192,0.00626488,0.00504844,0.00305844,0.00214228,0.00304235,0.00477109,0.00349403,0.00227055,0.00344497,0.00504844,0.00338345,0.00197156,0.00360171,0.00477109,0.00339981,0.0024784,0.00346922,0.00504844,0.0150533,0.00219762,0.016143,0.0119388,0.00504844,0.00477109,bathtub
